id,action,branch,date
H5031,Rules suspended,House,2022-07-25T04:00:00.000Z
H5031,Read second and ordered to a third reading,House,2022-07-25T15:35:14.483Z
H5032,Reported from the committee on State Administration and Regulatory Oversight,House,2022-07-18T18:54:05.853Z
H5032,New draft of H4959,House,2022-07-18T18:54:05.853Z
H5032,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2022-07-18T18:54:05.853Z
H5032,"Committee recommended ought to pass with an amendment, substituting therefor a bill with the same title, see H5162",House,2022-07-31T04:00:00.000Z
H5032,"Referred to the committee on House Steering, Policy and Scheduling with the amendment pending",House,2022-07-31T04:00:00.000Z
H5032,Committee reported that the matter be placed in the Orders of the Day for the next sitting with the amendment pending,House,2022-07-31T04:00:00.000Z
H5032,Rules suspended,House,2022-07-31T04:00:00.000Z
H5032,"Read second, amended (as recommended by the committee on House Ways and Means)",House,2022-07-31T04:00:00.000Z
H5032,"New draft substituted, see H5162",House,2022-07-31T04:00:00.000Z
H5033,Reported from the committee on State Administration and Regulatory Oversight,House,2022-07-18T18:54:18.277Z
H5033,New draft of H3222,House,2022-07-18T18:54:18.277Z
H5033,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2022-07-18T18:54:18.277Z
H5034,"H5007, published as amended",House,2022-07-14T04:00:00.000Z
H5034,Passed to be engrossed - 154 YEAS to 0 NAYS (See YEA and NAY No. 219),House,2022-07-14T04:00:00.000Z
H5034,Read; and referred to the committee on Senate Ways and Means,Senate,2022-07-18T17:05:05.453Z
H5034,Committee recommended ought to pass with an amendment striking out all after the enacting clause and inserting in place thereof the text of S3018,Senate,2022-07-18T04:00:00.000Z
H5034,Rules suspended,Senate,2022-07-18T04:00:00.000Z
H5034,Order relative to subject matter adopted,Senate,2022-07-18T04:00:00.000Z
H5034,"Placed in the Orders of the Day for Thursday, July 21, 2022",Senate,2022-07-18T04:00:00.000Z
H5034,Read second,Senate,2022-07-21T04:00:00.000Z
H5034,"Amendment by striking out all after the enacting clause and inserting in place thereof the text of S3018, amended",Senate,2022-07-22T03:26:42.813Z
H5034,Ordered to a third reading,Senate,2022-07-21T04:00:00.000Z
H5034,Read third,Senate,2022-07-21T04:00:00.000Z
H5034,"Reprinted, as amended, see S3030",Senate,2022-07-21T04:00:00.000Z
H5034,Passed to be engrossed -see Roll Call #215 (Yeas 40 to Nays 0),Senate,2022-07-21T04:00:00.000Z
H5034,Rules suspended,House,2022-07-25T04:00:00.000Z
H5034,House NON-concurred in the Senate amendment,House,2022-07-25T04:00:00.000Z
H5034,Committee of conference appointed - (Michlewitz-Cusack-Soter),House,2022-07-25T04:00:00.000Z
H5034,Rules suspended,Senate,2022-07-25T04:00:00.000Z
H5034,Senate insisted on its amendment,Senate,2022-07-25T04:00:00.000Z
H5034,"Committee of conference appointed (Rodrigues-Lesser-O'Connor), in concurrence",Senate,2022-07-25T04:00:00.000Z
H5036,Referred to the committee on Housing,House,2022-07-18T16:52:50.177Z
H5036,Senate concurred,Senate,2022-07-21T14:18:18.170Z
H5036,Hearing scheduled for 08/05/2022 from 09:00 AM-05:00 PM in Written Testimony Only,Joint,2022-08-02T13:45:12.277Z
H5037,Referred to the committee on Municipalities and Regional Government,House,2022-07-18T16:52:45.897Z
H5037,Senate concurred,Senate,2022-07-21T14:18:21.203Z
H5037,Hearing scheduled for 08/05/2022 from 09:00 AM-05:00 PM in Written Testimony Only,Joint,2022-08-02T13:16:07.360Z
H5038,Referred to the committee on Municipalities and Regional Government,House,2022-07-18T16:52:47.347Z
H5038,Senate concurred,Senate,2022-07-21T14:18:22.267Z
H5038,Hearing scheduled for 08/05/2022 from 09:00 AM-05:00 PM in Written Testimony Only,Joint,2022-08-02T13:16:07.797Z
H5039,Referred to the committee on Municipalities and Regional Government,House,2022-07-18T16:52:48.677Z
H5039,Senate concurred,Senate,2022-07-21T14:18:23.250Z
H5039,Hearing scheduled for 08/05/2022 from 09:00 AM-05:00 PM in Written Testimony Only,Joint,2022-08-02T13:16:07.967Z
H504,Referred to the committee on Economic Development and Emerging Technologies,House,2021-03-29T14:50:09.363Z
H504,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H504,Hearing scheduled for 11/09/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-11-02T14:55:30.113Z
H504,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2022-03-21T15:56:53.097Z
H5044,Reported from the committee on House Ways and Means,House,2022-07-20T04:00:00.000Z
H5044,Pending new draft of H4243,House,2022-07-20T04:00:00.000Z
H5044,New draft of H4243,House,2022-07-20T04:00:00.000Z
H5044,Ordered to a third reading,House,2022-07-20T04:00:00.000Z
H5044,Rules suspended,House,2022-07-20T04:00:00.000Z
H5044,Read third and passed to be engrossed,House,2022-07-20T04:00:00.000Z
H5044,Read; and referred to the committee on Senate Ways and Means,Senate,2022-07-21T15:22:52.453Z
H5045,Reported from the committee on House Ways and Means,House,2022-07-20T04:00:00.000Z
H5045,Pending new draft of H4366,House,2022-07-20T04:00:00.000Z
H5045,New draft of H4366,House,2022-07-20T04:00:00.000Z
H5045,Ordered to a third reading,House,2022-07-20T04:00:00.000Z
H5045,Rules suspended,House,2022-07-21T04:00:00.000Z
H5045,Read third and passed to be engrossed,House,2022-07-21T04:00:00.000Z
H5045,"Read, rules suspended, read second and ordered to a third reading",Senate,2022-07-21T16:51:25.353Z
H5045,Taken out of the Orders of the Day,Senate,2022-07-28T19:44:37.340Z
H5045,Read third and passed to be engrossed,Senate,2022-07-28T19:44:37.340Z
H5045,Emergency preamble adopted,House,2022-07-28T21:02:38.347Z
H5045,Emergency preamble adopted,Senate,2022-07-28T21:14:53.490Z
H5045,Enacted,House,2022-07-28T04:00:00.000Z
H5045,Enacted and laid before the Governor,Senate,2022-07-28T21:58:16.793Z
H5045,"Signed by the Governor, Chapter 131 of the Acts of 2022",Senate,2022-08-02T04:00:00.000Z
H5046,Reported from the committee on House Ways and Means,House,2022-07-20T04:00:00.000Z
H5046,Pending new draft of H4499,House,2022-07-20T04:00:00.000Z
H5046,New draft of H4499,House,2022-07-20T04:00:00.000Z
H5046,Ordered to a third reading,House,2022-07-20T04:00:00.000Z
H5046,Rules suspended,House,2022-07-21T04:00:00.000Z
H5046,Read third,House,2022-07-21T04:00:00.000Z
H5046,Amendment 13 pending,House,2022-07-21T04:00:00.000Z
H5046,Point of Order NOT well-taken,House,2022-07-21T04:00:00.000Z
H5046,Amendment 13 adopted - 120 YEAS to 33 NAYS (See YEA and NAY No. 226),House,2022-07-21T04:00:00.000Z
H5046,Amendment 14 adopted - 149 YEAS to 4 NAYS (See YEA and NAY No. 227),House,2022-07-21T04:00:00.000Z
H5046,"Amendment 1 adopted, as changed",House,2022-07-21T22:59:23.703Z
H5046,"Amendment 3 adopted, as changed",House,2022-07-21T22:59:53.847Z
H5046,Amendment 5 adopted,House,2022-07-21T23:00:15.580Z
H5046,Amendment 7 adopted,House,2022-07-21T23:00:47.737Z
H5046,Amendment 8 adopted,House,2022-07-21T23:01:29.250Z
H5046,"Amendment 9 adopted, as changed",House,2022-07-21T23:02:00.203Z
H5046,"Amendment 15 adopted, as changed",House,2022-07-21T23:02:33.797Z
H5046,"Amendment 16 adopted, as changed",House,2022-07-21T23:03:03.220Z
H5046,"Published as amended, see H5076",House,2022-07-21T04:00:00.000Z
H5047,Reported from the committee on House Ways and Means,House,2022-07-20T04:00:00.000Z
H5047,Pending new draft of H4817,House,2022-07-20T04:00:00.000Z
H5047,New draft of H4817,House,2022-07-20T04:00:00.000Z
H5047,Ordered to a third reading,House,2022-07-20T04:00:00.000Z
H5047,Rules suspended,House,2022-07-20T04:00:00.000Z
H5047,"Read third, amended and passed to be engrossed",House,2022-07-20T04:00:00.000Z
H5047,"Read, rules suspended, read second",Senate,2022-07-28T04:00:00.000Z
H5047,Amended by striking out all after the enacting clause and inserting in place thereof the text of S3070,Senate,2022-07-28T22:30:50.627Z
H5047,Ordered to a third reading,Senate,2022-07-28T04:00:00.000Z
H5047,Read third,Senate,2022-07-28T04:00:00.000Z
H5047,Passed to be engrossed,Senate,2022-07-28T04:00:00.000Z
H5047,Refererrd to the committee on Bills in the Third Reading,House,2022-07-29T04:00:00.000Z
H5047,Rules suspended,House,2022-07-31T04:00:00.000Z
H5047,"House concurred in the Senate amendment with a further amendment, see House document numbered 5157",House,2022-07-31T04:00:00.000Z
H5047,Rules suspended,Senate,2022-08-01T03:46:40.553Z
H5047,Senate concurred in the House further amendment with a still further amendment,Senate,2022-07-31T04:00:00.000Z
H5047,Referred to the committee on Bills in the Third Reading,House,2022-08-01T04:00:00.000Z
H5047,Rules suspended,House,2022-08-01T04:00:00.000Z
H5047,House concurred in the still further Senate amendment,House,2022-08-01T04:00:00.000Z
H5047,Emergency preamble adopted,House,2022-08-01T04:00:00.000Z
H5047,Emergency preamble adopted,Senate,2022-08-01T07:07:41.493Z
H5047,Enacted,House,2022-08-01T04:00:00.000Z
H5047,Enacted and laid before the Governor,Senate,2022-08-01T07:27:20.927Z
H5047,"Signed by the Governor, Chapter 128 of the Acts of 2022",Senate,2022-08-02T20:59:06.483Z
H5048,Reported from the committee on House Ways and Means,House,2022-07-20T04:00:00.000Z
H5048,Pending new draft of H4921,House,2022-07-20T04:00:00.000Z
H5048,New draft of H4921,House,2022-07-20T04:00:00.000Z
H5048,Ordered to a third reading,House,2022-07-20T04:00:00.000Z
H5048,Rules suspended,House,2022-07-21T04:00:00.000Z
H5048,Read third and passed to be engrossed,House,2022-07-21T04:00:00.000Z
H5048,"Read, rules suspended, read second and ordered to a third reading",Senate,2022-07-21T16:51:18.307Z
H5048,Taken out of the Orders of the Day,Senate,2022-07-28T19:44:41.230Z
H5048,Read third and passed to be engrossed,Senate,2022-07-28T19:44:41.230Z
H5048,Emergency preamble adopted,House,2022-07-28T21:02:36.707Z
H5048,Emergency preamble adopted,Senate,2022-07-28T21:15:03.663Z
H5048,Enacted - 153 YEAS to 0 NAYS (See YEA and NAY No. 244),House,2022-07-28T04:00:00.000Z
H5048,Enacted -see Roll Call #227 (Yeas 39 to Nays 0),Senate,2022-07-28T04:00:00.000Z
H5048,Laid before the Governor,Senate,2022-07-28T04:00:00.000Z
H5049,Reported from the committee on House Ways and Means,House,2022-07-20T04:00:00.000Z
H5049,Pending new draft of H4958,House,2022-07-20T04:00:00.000Z
H5049,New draft of H4958,House,2022-07-20T04:00:00.000Z
H5049,Ordered to a third reading,House,2022-07-20T04:00:00.000Z
H5049,Rules suspended,House,2022-07-21T04:00:00.000Z
H5049,Read third and passed to be engrossed,House,2022-07-21T04:00:00.000Z
H5049,"Read, rules suspended, read second and ordered to a third reading",Senate,2022-07-21T16:51:22.557Z
H5049,Taken out of the Orders of the Day,Senate,2022-07-28T19:44:57.637Z
H5049,"Read third (title changed), amended and passed to be engrossed",Senate,2022-07-28T19:44:57.637Z
H5049,Referred to the committee on Bills in the Third Reading,House,2022-07-28T04:00:00.000Z
H5049,Rules suspended,House,2022-07-29T04:00:00.000Z
H5049,House concurred in the Senate amendment,House,2022-07-29T04:00:00.000Z
H5049,Emergency preamble adopted,House,2022-07-29T04:00:00.000Z
H5049,Emergency preamble adopted,Senate,2022-07-29T17:57:47.900Z
H5049,Enacted - 153 YEAS to 0 NAYS (See YEA and NAY No. 247),House,2022-07-29T04:00:00.000Z
H5049,Enacted -see Roll Call #232 (Yeas 39 to Nays 0),Senate,2022-07-29T04:00:00.000Z
H5049,Laid before the Governor,Senate,2022-07-29T04:00:00.000Z
H505,Referred to the committee on Economic Development and Emerging Technologies,House,2021-03-29T14:50:09.363Z
H505,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H505,Hearing scheduled for 11/09/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-11-02T14:55:30.457Z
H505,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2022-03-21T15:56:56.440Z
H5050,Reported from the committee of conference,House,2022-07-18T04:00:00.000Z
H5050,Reported on a part of H4701,House,2022-07-18T04:00:00.000Z
H5050,"Referred to the committee on House Steering, Policy and Scheduling",House,2022-07-18T04:00:00.000Z
H5050,"Committee reported that the matter be placed in the Orders of the Day for the next sitting, the question being on acceptance",House,2022-07-18T04:00:00.000Z
H5050,Rules suspended,House,2022-07-18T04:00:00.000Z
H5050,Committee of conference report accepted,House,2022-07-18T04:00:00.000Z
H5050,Rules suspended,Senate,2022-07-18T04:00:00.000Z
H5050,"Committee of conference report accepted, in concurrence -see Roll Call #206 (Yeas 40 to Nays 0)",Senate,2022-07-18T04:00:00.000Z
H5050,Emergency preamble adopted,House,2022-07-18T04:00:00.000Z
H5050,Emergency preamble adopted,Senate,2022-07-18T17:05:05.453Z
H5050,"Enacted - 153 YEAS to 0 NAYS (See YEA and NAY, No. 221)",House,2022-07-18T04:00:00.000Z
H5050,Enacted and laid before the Governor,Senate,2022-07-18T17:05:05.453Z
H5050,"Signed (in part) by the Governor, Chapter 126 of the Acts of 2022",Executive,2022-07-28T04:00:00.000Z
H5050,Governor returned to the House with vetoes and amendments to certain sections,Executive,2022-07-28T04:00:00.000Z
H5050,"For message, see H5132",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5107 for section 4",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5108 for section 5",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5109 for sections 6, 176 and 184",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5110 for sections 13 and 75",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments,see H5111 for section 15",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5112 for sections 26, 71, 72, 177, 189 and 191",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5113 for section 28",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5114 for section 37",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5115 for sections 49, 50 and 51",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5117 for sections 75 and 76",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5118 for section 80",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5119 for section 101",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5120 for section 109",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5121 for sections 117 and 118",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5122 for section 132",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments,see H5123 for sections 134, 192, 193 and 196",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5124 for section 134",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5116 for section 73",House,2022-07-28T04:00:00.000Z
H5050,"For actions on the section returned with recommendations of amendments, see H5125 for section 137",House,2022-07-28T04:00:00.000Z
